mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,Class
3.474003038,1.004780982,-5.045013885,2.500877694,-1.568801192,1.489265572,-1.252708154,1.805407242,-0.642742692,1.285549817,-0.425894269,0.895083868,-0.401569231,0.626373143,-0.430169308,0.541459473,-0.472463385,0.536933047,-0.336944192,0.742415536,-0.817095462,0.513838762,-0.039586777,0.50086615,-0.761540769,0.4594938,1,1
2.226951933,1.449297908,-2.722764667,1.359385229,-0.327629833,1.321842251,-0.771251267,0.878292247,-0.64205513,0.723895731,-0.986136,0.574048734,-0.1270421,0.635731013,0.09893568,1.031756134,0.064046967,0.402344193,-0.134715267,0.387628816,-0.287268367,0.514789555,-0.632217233,0.502216903,-0.246361007,0.460172756,0,1
1.162676176,2.552210661,-1.929582941,1.053415566,0.726393735,1.440994396,0.624957785,0.843911745,-0.574578706,0.707478493,-0.629504382,0.542771848,-0.606310647,0.305285193,-0.431349412,0.913939842,-0.237755915,0.511306431,-0.243840765,0.293426014,-0.087528882,0.329104917,0.119415647,0.302727296,0.030233265,0.226679317,0,2
2.628046286,1.331055079,-3.061628571,2.211745645,0.444371571,1.023971124,-1.033751829,1.219491282,-0.491511257,0.898097456,-0.840874451,0.767951961,0.027835686,0.507261324,-0.650693909,0.568081855,0.302317714,0.330619171,-0.334047774,0.321891953,-0.304508543,0.520526076,-0.439921286,0.4448315,-0.090173818,0.365027667,0,9
0.439395366,2.955260472,-2.706672195,1.131153741,0.722862683,1.350355464,-0.133717561,0.698714402,-1.303456463,1.138037447,-0.727086707,0.86707155,-0.165652683,0.547918135,-1.34945539,0.916845861,-0.71511361,0.807030002,-0.67903461,0.706303117,-0.386548732,0.608675337,-0.289513634,0.50704138,-0.73842322,0.605170998,1,2
1.553920833,2.834078981,-3.237475,0.803391217,-0.752536521,1.466748991,-1.580807479,1.164353853,-1.135972813,0.925733314,-0.750243729,0.708279101,0.007040375,0.708143031,-0.131365863,0.572188569,-0.379587521,0.543473893,-0.768485813,0.690976135,-0.050526458,0.479148682,-0.095827042,0.647831591,0.020346542,0.585384096,1,3
1.05646996,0.841931104,-0.8874908,0.559058595,1.0615592,1.298557699,0.38654896,0.693827501,-0.005145012,0.413701333,-0.489854,0.330882496,0.010845212,0.267220002,-0.43392452,1.117933511,-0.2111316,0.308155926,-1.2064164,0.307528476,-0.63059832,0.34071101,0.14741956,0.227855874,-0.267406688,0.271434851,0,2
3.180752609,3.230140345,-3.395857391,2.557853047,0.561836174,1.596789278,-0.917529935,1.205497286,-0.211902435,0.956935216,-1.064422196,0.868540532,-0.482457,0.759197809,-0.566188935,0.568282418,-0.130156317,0.614394092,-0.213617739,0.402304426,-0.380965565,1.028183694,-0.174811522,0.724194099,0.137131087,0.498526402,0,6
2.690263947,1.137360523,-3.113220316,2.514920989,-1.739525939,1.308754538,-1.715032895,1.380796989,-1.506010526,0.940988637,-0.804205789,0.876901883,0.592795118,0.606680057,-0.838781184,0.573331215,-0.726494132,0.579184657,-0.425476053,0.720587434,-0.630707237,0.442813712,-0.168308237,0.737634177,-0.601854547,0.473820952,1,1
2.501269148,1.842653212,-2.219928889,1.533722579,-0.5733864,1.555214544,-1.270038148,1.436293801,-0.310197756,0.391239915,-0.15472137,0.445650857,0.083998137,0.464190775,-0.131101267,0.460780963,-0.313338778,0.479312396,-0.306103537,0.333527612,-0.3166773,0.325044821,-0.211281289,0.267738175,0.144827022,0.321818576,0,9
0.378585382,2.352687725,-1.99179,1.097891593,0.897855882,1.679943543,-0.233442282,1.223217368,-0.311432118,0.874273155,-0.131223709,0.694547794,-0.614890235,0.434528883,-0.680455588,0.466649052,0.068694941,0.548015714,-0.273668912,0.646372701,-0.509035882,0.753341555,0.083829971,0.351454532,-0.180971132,0.332937476,0,2
1.649199674,2.463562991,-1.931626304,0.667066272,0.182268557,0.95189574,-1.383939174,1.398155577,-0.660641804,0.467927888,-1.170631152,0.79028863,-0.483748535,0.689823456,-0.70103563,0.695494193,0.178455678,0.303967944,-0.064197842,0.426742388,-0.308418874,0.6992485,-0.467207272,0.623169825,-0.159011354,0.344561702,0,3
2.885397143,1.966102362,-1.633404,0.65009273,-2.357355371,1.587960171,-1.680950857,0.742754768,-0.772126123,0.829906082,0.41820396,0.558587198,-0.066750171,0.393099061,-0.488290914,0.381599621,0.309870486,0.273837871,0.088597743,0.242903079,-0.842597714,0.419421773,-0.3670108,0.231510083,0.382001637,0.517762087,0,4
1.50720988,1.513033369,-4.8587348,2.668811633,0.5110048,0.948958042,-0.84791938,0.649921933,0.28028496,0.835308626,-0.28176668,0.632186626,-0.39956504,0.730635204,-0.399812428,0.669715356,0.435082846,0.350562424,0.120490972,0.394930801,-0.18365016,0.502876875,-0.097562988,0.447384427,0.0073676,0.447742747,0,0
1.839323429,1.731795558,-3.577408571,0.807752801,-1.512759057,1.56199106,-1.558500286,1.31895247,-0.346647943,0.416761566,0.007677709,0.70294362,-0.8864672,0.3911542,-0.7796942,0.547612111,-0.386850571,0.443581183,-0.866505429,0.3315916,-0.871478571,0.338424497,-0.069587457,0.388274866,-0.634764429,0.347147845,1,4
2.386068333,1.532347471,-3.057375194,3.406624775,0.488719367,1.465960815,-2.202556111,0.983673499,-0.155517583,1.182656045,-0.597157861,0.599605763,-0.111481339,0.839488255,-0.169115636,0.564368239,0.223547303,0.496635041,0.513385472,0.307019379,-0.266331539,0.554816008,-0.357138144,0.766929044,0.144113622,0.29129434,0,0
2.045847586,1.966880324,-4.262317241,1.728908165,0.135910214,1.542171477,-1.145293276,1.273030373,-0.187744148,1.097342026,-0.360319207,0.710247056,-0.014223821,0.66215943,-0.859578793,0.743588153,0.167238793,0.476880137,-0.315866034,0.4143904,-0.464025172,0.356511608,-0.42799739,0.676753052,-0.299916897,0.51972051,0,5
3.397061818,0.989265763,-4.4255,1.036912586,-0.326884965,1.730208474,-1.460307327,0.647870115,-2.329637273,0.98815386,-1.237471018,0.524010619,-0.66238902,0.487069971,-0.555469022,0.579660772,-0.645051618,0.557243328,-0.164109145,0.344919699,-0.0074796,0.390211265,-0.412396515,0.409003167,-0.361297487,0.433502342,1,8
1.525730303,1.528936849,-1.821169091,0.554084654,0.349557182,0.680846563,-0.063967788,0.837864309,-1.169936242,0.771405965,-1.510139394,0.634120821,-0.932207,0.659876149,0.288897667,0.594876087,0.220593739,0.357050892,-0.429270697,0.311209189,-0.358111742,0.355849231,-0.324216703,0.379550461,-0.025043297,0.297712773,0,3
1.497272091,2.826755292,-4.622715909,1.565668528,-1.047901773,2.027522722,-1.552887818,0.894106064,-0.737452091,0.948104863,-0.9530805,0.974525816,0.040198977,0.801002827,0.130224,0.712818301,0.259147834,0.424156762,-0.308228273,0.794999412,0.122938182,0.532643301,0.310566955,0.670914109,0.251562341,0.736776607,1,0
1.696007143,0.884742939,-3.669220286,2.751456095,-0.578766457,2.043950273,-1.238532657,1.012868417,-0.468110551,0.72520064,-0.505300343,0.702359044,-0.473563829,0.669398414,-0.649341514,0.757918395,-0.321508371,0.581153134,-0.645769229,0.806363418,-0.294010057,0.498109173,-0.069698331,0.361080075,-0.455069971,0.551061407,1,9
1.859733717,2.848793366,-2.078737547,0.919829056,0.216164434,1.741582461,0.369230717,0.907664774,-0.952565547,1.010808457,-1.098624849,0.790969142,-0.499949302,0.417243799,-0.704090943,0.94388622,-0.358743845,0.502617911,-0.503642698,0.574311801,-0.225482674,0.786641962,-0.206763358,0.515710098,-0.069904672,0.334740405,0,2
3.427753784,2.07116363,-3.569724324,0.944495769,-1.834621622,1.629214332,-2.579580184,1.387858054,-0.861679575,0.726340647,-0.258154186,0.591148393,-0.285377522,0.451003099,-0.820925541,0.613452861,-0.549399189,0.478736752,-0.768109189,0.378660785,-0.190943797,0.362985736,0.15791767,0.396092171,-0.40451327,0.509479573,1,7
0.108659122,2.722628735,-3.368079293,2.642495156,1.004667073,1.07516831,-0.567386449,1.285817245,-0.058504537,1.136462747,-0.480987085,0.73266241,-0.309792483,0.645853105,-0.420205444,0.919080376,0.02274668,0.586210194,-0.202951902,0.58569126,0.173679512,0.94617533,0.066187561,0.767155374,-0.095158951,0.448761685,0,6
1.347970526,3.11834523,-1.755285,1.126891637,0.088913158,1.020177749,-0.860803845,0.546778609,-0.937657711,0.67040111,-0.974924816,0.629192743,-0.308514289,0.800794831,0.631550789,0.635885936,0.18990585,0.299524124,-0.283374684,0.49728928,0.1553193,0.515124106,-0.169377737,0.360008626,-0.099165316,0.521011244,0,3
1.895353243,2.206211448,-2.310716757,1.258636631,-0.392026568,0.667604175,-1.702209676,1.004999951,-1.013786973,0.469516363,0.03084117,0.598929162,-1.038590622,0.61447005,-0.172683999,0.387326704,0.570712243,0.269587542,0.194994841,0.315350823,-0.55040173,0.569837119,-0.096463459,0.459153136,-0.336022541,0.383744376,0,3
2.506809333,3.074533633,-3.657608889,0.777895026,-1.249980911,1.344915787,-1.726432133,1.193690545,-1.275872222,0.92548071,-1.014396311,0.740878938,0.211065591,0.409359989,-0.321894376,0.583069378,-0.583455978,0.625378418,-0.795497733,0.535536757,-0.0829102,0.358433666,-0.206911267,0.561345303,-0.16309,0.622753615,1,3
3.686472857,2.564521545,-3.575988571,1.362385995,-1.005813714,2.1397174,-1.6920006,1.553199958,-0.195472943,0.690048915,-0.556896686,0.622587322,-0.175312375,0.508788408,-0.525756971,0.588488731,-0.198672254,0.376296782,-0.467422487,0.48303809,-0.601327086,0.775495897,-0.368092371,0.42719709,0.052778543,0.348112554,0,9
2.53324,0.803066433,-1.3175236,0.476642112,0.62145252,0.798587989,-0.820410932,1.038248917,-0.9607272,0.441630585,-1.0816596,0.414067123,-0.5342778,0.332448918,-0.75304652,0.59302865,0.356316664,0.317798672,-0.8794708,0.336224724,-0.40267492,0.21679846,-0.307986,0.307506617,-0.24910352,0.300193037,0,2
5.063702564,1.786564514,-3.304069231,1.011807677,-1.990790256,1.261372953,-2.460912205,0.905792189,-0.293932253,0.730261578,-0.289064846,1.015955867,-0.476642462,0.482864868,-0.452472051,0.487207067,-0.247243846,0.564922843,-0.666282359,0.311907333,-1.082871282,0.421843623,-0.540121667,0.335872559,0.035121344,0.334611282,0,7
3.184423611,2.460613638,-3.724713889,0.778155666,-2.437842778,1.727265294,-2.173986944,1.096243215,-0.260405228,0.557998227,-0.193634806,0.445092441,-1.107555278,0.490144942,-0.298766694,0.743726755,-0.359297453,0.418089022,-0.839507222,0.456764566,-0.603040556,0.402384972,-0.153141728,0.288899497,-0.723195278,0.394100919,1,4
2.856687273,2.898320493,-4.10319697,0.969574769,-1.582022779,2.10472148,-1.118160667,0.806278873,-0.340294433,0.699049138,-0.593420758,0.840096464,-0.480088197,0.494763645,-0.425716212,0.440274086,-0.545859364,0.30663141,-0.629278182,0.490677031,0.005658615,0.638811676,0.107980273,0.411235346,-0.500063976,0.370601903,1,9
2.60799,2.79833806,-2.59392,0.644193627,-0.63708818,1.563980496,-1.126947294,1.452492912,-1.13078756,1.134113582,-0.92230298,0.86733663,-0.772791112,0.885823462,0.1701191,0.592757448,0.042740552,0.496779153,-0.122598202,0.413616041,-0.52554366,0.749868697,-0.017154522,0.365298023,0.12250068,0.434432185,0,3
1.485115588,3.698399747,-3.349761765,0.696246607,-2.099229118,2.257394955,-1.816964882,1.665419902,-0.284591235,0.703683641,-0.411611941,0.581890888,-0.459776815,0.642491261,-0.592952676,0.776550693,-0.139502929,0.386683727,-0.484744441,0.497806277,-0.342928294,0.547253617,0.277677703,0.36426431,-0.213426147,0.538683517,1,9
1.127505414,1.719973626,-3.519410345,1.261206683,-0.974076931,2.203311321,-1.349698621,0.921199356,-0.067067931,0.899443051,-0.822952379,0.986330873,-0.50397031,0.596823316,-0.800505086,0.525478794,-0.578692448,0.403488111,-0.289382793,0.521694285,0.215649103,0.603092664,-0.106359048,0.427889669,-0.449048897,0.454416244,1,9
2.236799598,2.781331549,-4.393386957,2.886373496,0.35277463,1.681054041,-0.569693913,1.578818595,-0.540768217,1.294861157,-0.860937609,0.639358516,-0.474611607,1.034064421,-0.544616043,0.784823556,-0.202264302,0.869655286,-0.083428463,0.481204189,0.031204609,1.150851779,0.146843522,0.63391991,0.215335607,0.382639173,0,6
0.973968333,3.098822826,-2.80592381,0.61890665,-0.620399262,1.124210459,-1.852051807,1.345702862,-1.121037786,0.873282066,-0.979247619,0.728929723,-0.134342119,0.539189885,-0.062810762,0.663931242,-0.320988881,0.512942222,-0.895018095,0.86781039,-0.057134176,0.485869951,-0.288794786,0.460337926,-0.267664467,0.639695108,1,3
2.349123267,2.581900109,-3.122253333,0.595311522,-0.369030422,1.322255909,-0.725674924,1.351440663,0.038158378,0.739676285,-0.275142464,0.523666202,-0.376108289,0.614242788,-0.388807844,0.833403009,-0.086073,0.414134798,-0.542302178,0.604998252,-0.333056244,0.536703882,-0.154242282,0.449894681,-0.3922248,0.461597623,1,5
0.35759871,3.340715528,-3.07173871,0.632194787,-0.366722761,1.214320453,-0.533475084,1.440428656,-0.424702581,1.129429208,-0.324345987,0.615259854,-0.05741771,0.513186544,-0.293965703,0.654196056,-0.116608968,0.432657813,-0.382146548,0.533823774,0.177160913,0.417461893,0.151764065,0.590649253,0.299505355,0.474651496,1,5
1.732156926,2.023699418,-3.509331852,2.671956212,0.328481852,0.811499554,-0.397323593,0.984831144,-0.217803185,0.61330788,-0.535785259,0.684688896,-0.403549405,0.554814253,-0.243742778,0.499281982,0.006571441,0.445652185,0.176188333,0.333596853,-0.075044956,0.242764075,-0.12003837,0.453511501,0.063911889,0.319775422,0,0
2.884376744,2.328249558,-3.844511628,1.272409409,-1.897105163,1.366011329,-1.784514791,0.885399999,-1.536480093,0.88739251,-1.352393535,0.830218271,0.241295044,0.956635464,-0.074634244,0.657712958,-0.018034493,0.454460504,-0.643248512,0.61506856,-0.188894535,0.517016954,-0.284149023,0.690729733,-0.083199233,0.84257709,1,3
2.504696015,1.885411541,-3.429082353,1.495603846,-0.042802353,1.283321154,-1.603658971,1.294652502,-0.266003912,1.060542416,-0.248069294,0.594568535,0.131996147,0.54535085,-0.846990026,0.670909097,-0.006835471,0.625783744,-0.325274118,0.473615665,-0.338328912,0.40110786,-0.560549706,0.644504482,-0.401532959,0.465943721,0,5
2.845092714,3.260581486,-3.661384048,1.877535251,-1.869850714,2.437294009,-1.919363786,1.131172514,-0.440497167,0.9899376,-0.015626117,1.050542074,-1.070587619,1.147454809,-0.546529881,0.804092559,-0.502026619,0.812848303,-0.759910476,0.747707765,-0.295245169,0.562909319,0.171674481,0.501448698,0.127593117,0.695463606,1,7
1.782259153,1.867151728,-1.960414559,2.349393169,-0.421837412,1.271070176,-1.439319941,0.849621659,-0.712767059,0.738354689,-0.029139197,0.312955246,-0.060863912,0.600012598,-0.682100265,0.489101314,0.421952162,0.611204934,0.219989162,0.339629713,-0.406469618,0.709178885,-0.539151941,0.700267617,-0.132137,0.372642516,0,7
2.908457119,1.124601803,-2.545161017,0.475065801,0.291999373,0.958974246,-1.420500508,1.085852642,-1.248663051,0.690676353,-0.686233017,0.442038999,-0.226925729,0.484340866,0.264356415,0.934605615,0.007807844,0.493831727,-0.431541932,0.412018787,-0.6462804,0.399989671,-0.433293132,0.400350625,0.216879703,0.40883852,0,8
1.962890217,3.801524295,-3.506479783,1.242103714,0.100134935,1.187536814,-1.314165087,1.190475331,-1.380639348,1.059828969,-1.397656326,0.903500085,-0.12976152,0.64172303,-0.76417215,1.060434295,-0.504858239,0.605452579,-0.866386804,0.756496118,-0.223534848,0.661078244,-0.115664522,0.413806994,-0.377804609,0.595671197,1,2
1.640507417,2.931946618,-3.287047222,0.619345413,-0.844275139,1.446618609,-1.873434733,1.414422004,-0.305247805,0.73040477,-0.442176056,0.879567083,-0.397030067,0.454963641,-0.828472111,0.692496707,-0.419234306,0.548145374,-0.567610639,0.525346436,-0.331631781,0.427765762,-0.072710142,0.292482617,-0.46451025,0.527779838,1,9
2.108945112,2.426724721,-3.316416667,1.205767126,-1.387922048,1.605780905,-2.004590286,1.268245372,-0.382055976,0.666075561,-0.093616912,0.583829134,-0.461052855,0.643074818,-0.824628167,0.752946233,-0.706559619,0.661160362,-0.921352119,0.695861328,-0.501238548,0.547481297,0.105317688,0.464342014,-0.43607669,0.588619423,1,7
-0.323449474,3.354838614,-3.962371053,1.616532212,-1.1995595,1.919060525,-1.224238103,1.187369262,-0.359704816,0.913617842,-0.445927684,0.86691583,-0.245937,0.834311208,0.354798789,0.688489266,-0.280527579,0.419366027,-0.204006823,0.482523864,0.464479742,0.384150176,0.058024586,0.442680679,-0.131859892,0.569433114,1,5
0.6105525,2.753205592,-2.756359375,1.878843978,0.423306906,0.695288055,-1.01518975,0.938305969,-0.647226219,1.050401837,-0.755255594,0.902625889,-0.219267375,0.577328132,-0.530016894,0.778408168,0.279599688,0.323847644,-0.146509656,0.461503072,-0.246380063,0.594900064,-0.503244491,0.692530103,-0.188872375,0.417849155,0,0
1.513055617,2.756807448,-2.531946533,1.447999433,1.600284987,1.221436877,-0.741873333,0.656281535,-2.4985149,1.410591761,-1.012830317,0.757049192,-0.546997305,0.680384759,-0.943703967,0.652309676,-0.137570793,0.430501361,-0.48254252,0.41242123,-0.302161932,0.41607781,-0.2342927,0.363854217,-0.140178067,0.439654446,1,2
3.517216667,1.174208291,-2.451364583,0.454969926,0.607786394,1.022616603,-0.298602979,1.04430131,-1.281822188,0.811887074,-1.137760208,0.440976636,-0.536207023,0.349553418,-0.508906917,1.032289215,-0.025085646,0.365119093,-0.47237854,0.341454117,-0.160396026,0.274852252,-0.582277146,0.351849831,-0.339198229,0.332102093,0,8
2.071124571,0.877009915,-3.256374286,0.611258196,-0.8402892,1.221834163,-1.357852857,1.173707949,-0.390365429,0.449568709,-0.524890614,0.421627262,-0.753807771,0.475364472,-1.284666971,0.716616658,-0.456860286,0.643322788,-0.935759429,0.370774843,-0.680654343,0.301779895,-0.15241936,0.393770664,-0.758410943,0.38301443,1,4
1.3850785,2.488395416,-1.63674125,0.952553635,-0.247614473,1.043878128,-1.253280419,1.328888182,-0.857608675,0.361851416,-0.966617625,0.651832562,-0.68096934,0.835130741,0.47236115,0.570200704,0.3349148,0.317532314,-0.2327669,0.388665374,-0.4796621,0.644545803,-0.394910388,0.476372076,0.287487725,0.401505087,0,3
1.598336818,3.156030126,-3.112211364,0.567965281,-0.611197545,1.05179685,-1.545031136,1.07491994,-1.600887045,1.216640753,-0.899422273,0.720125468,-0.084750466,0.461315309,-0.456084739,0.672154591,-0.359295114,0.475461736,-0.687725705,0.726229565,-0.220095705,0.565517765,-0.248560434,0.523204666,-0.259995236,0.519138114,1,3
3.797655814,1.697721827,-2.112913953,1.165455761,-1.232763488,1.312297887,-1.97282186,1.054752736,-0.198061093,0.769861621,1.111352163,0.554017794,0.254812233,0.44582393,-0.094697177,0.66977818,-0.063842256,0.607101523,-0.563163767,0.58862193,-0.938048302,0.351878304,-0.725513093,0.472428495,-0.042358512,0.55639274,0,4
3.009797111,1.675784002,-3.560049528,3.140943939,0.969779194,1.29159094,-1.089993333,1.231081273,0.479888333,0.886982767,0.160543278,1.074683837,-0.447629917,0.443580924,-0.868927611,0.875956955,0.006761417,0.6387413,0.199626806,0.411679593,-0.050361303,0.591857456,-0.144716194,0.629384438,0.247959758,0.364325217,0,5
2.552914757,1.516483278,-3.933181081,2.291502426,0.493675622,1.268781552,-0.791209978,0.709824365,0.431775,0.90978485,0.312586162,0.639467446,0.148564919,0.440548525,-0.159712397,0.424681411,0.162487108,0.408294708,-0.005676649,0.501109748,-0.536491465,0.662786364,-0.183095162,0.496020468,-0.091887973,0.37079615,0,5
2.448465405,1.718468488,-3.823719189,2.846469869,0.690126432,0.949385884,-0.76383773,1.01683662,-0.417754814,1.04662132,-0.642379135,0.652040661,-0.393693676,1.078438377,-0.030103508,0.607898958,-0.078857454,0.600736108,-0.110303084,0.267715873,-0.069452316,0.383871933,-0.158672722,0.574428325,-0.145202405,0.365619274,0,0
0.89214561,3.194754607,-2.504363171,0.742397893,-0.061073659,1.822138615,-0.844338659,1.079104639,-1.073274634,0.919039107,-0.84501639,0.984578967,-0.113409371,0.627165206,-1.003228707,0.937872259,-0.551288178,0.78144384,-0.799206366,0.804437096,-0.060630683,0.474384585,-0.240272146,0.567707701,-0.37715378,0.515997927,1,2
4.64990122,2.097910289,-4.457509756,1.83096872,-0.961760171,1.190704714,-1.743987341,0.997587648,-1.651145366,0.908175386,-0.530280207,1.200028128,-0.054911488,0.487349713,-0.952176488,0.661012665,-0.543424171,0.594641017,-0.642621561,0.533522638,-0.36148561,0.631591309,-0.164949268,0.675674347,-0.214522976,0.548869482,1,1
