A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,Class
-0.00055608,-0.00000709,0.00004268,-0.00058453,0.00031563,-0.00030869,-0.00055832,0.00000061,0.00004263,-0.00047123,0.00010581,-0.00033575,0,0.00001104,0.00000007,-0.00002614,-0.00003054,-0.00004173,-0.00000047,0.00001265,0.00000006,-0.00003316,0.00001907,-0.00003898,0.00055776,0.00073252,0.00055995,0.00058821,0.00001104,0.00005794,0.00001265,0.00005461,D
-0.00012568,0.0000223,0.00002496,0.00009583,0.00016845,-0.00038302,-0.00012769,0.00002912,0.00002492,0.00005843,0.00019788,-0.00037016,0.00013884,0.00000948,-0.00000572,0.00021947,-0.00004748,-0.00002398,0.00013891,0.0000092,-0.00000571,0.00017086,0.0000297,-0.0000111,0.00013007,0.00042926,0.00013332,0.00042378,0.00013928,0.00022583,0.00013934,0.00017377,D
-0.00009542,-0.00000648,0.00003449,0.00007093,-0.00010216,-0.00033937,-0.0000972,-0.0000003,0.00003445,0.00001045,0.00021716,-0.00032051,0.00000976,-0.00000928,0.00000307,-0.00000803,-0.00008729,0.00001408,0.00000984,-0.00000949,0.00000307,-0.00001548,0.00000622,0.00001601,0.00010167,0.00036144,0.00010312,0.00038729,0.00001382,0.00008878,0.00001401,0.00002312,D
0.00119177,0.00011247,-0.00015659,0.00042902,-0.00038822,0.00013203,0.00118855,0.00012371,-0.00015666,0.00045098,-0.00025522,0.00013298,0.00041522,0.00003837,-0.00006164,0.00011552,-0.00009228,0.00015207,0.00041476,0.00004,-0.00006165,0.00014211,-0.00015238,0.00014629,0.00120726,0.00059347,0.00120519,0.00053498,0.00042152,0.00021209,0.00042122,0.00025458,D
0.002734,0.00031499,-0.00044024,-0.00040466,-0.00016343,-0.00008744,0.00272988,0.00032925,-0.00044035,-0.00030532,-0.00056091,-0.00010756,0.00048195,0.00006329,-0.00008864,-0.00026053,0.00007025,-0.00006859,0.00048167,0.00006423,-0.00008865,-0.00023634,-0.00009553,-0.00007517,0.00278707,0.00044509,0.0027847,0.00064762,0.0004941,0.00027841,0.00049395,0.00026577,D
0.00254182,0.00026846,-0.0004354,0.00013821,-0.00014875,-0.00009324,0.00254019,0.00027403,-0.00043547,0.00007164,-0.00038605,-0.00007523,-0.00006199,-0.00001501,0.00000156,0.00017512,0.00000474,-0.00000187,-0.00006119,-0.00001781,0.00000157,0.0001216,0.0000564,0.00001043,0.00259278,0.00022343,0.00259177,0.00039979,0.0000638,0.00017519,0.00006375,0.00013445,D
0.00144302,0.00021998,-0.00022253,0.00075608,0.00045272,-0.00009885,0.00144175,0.00022444,-0.00022259,0.00059218,0.0001311,-0.00005805,-0.00035445,-0.00001564,0.00006867,0.00019931,0.00019402,-0.00000181,-0.00035434,-0.000016,0.00006867,0.00016792,0.00016682,0.00000554,0.00147655,0.00088678,0.00147599,0.00060929,0.00036138,0.00027816,0.00036128,0.00023676,D
-0.00016723,0.00003845,0.00006635,0.00104263,0.00046261,0.00035808,-0.00016686,0.0000371,0.00006633,0.00090661,0.00045703,0.00039181,-0.00051944,-0.00005856,0.00009319,0.00009244,0.00000319,0.0001474,-0.00051891,-0.00006043,0.0000932,0.00010143,0.00010514,0.00014512,0.00018398,0.00119554,0.00018336,0.00108827,0.00053097,0.00017401,0.00053066,0.00020591,D
0.00022632,0.00012798,-0.00001172,0.00088088,0.00041879,0.00022128,0.00022461,0.00013395,-0.00001175,0.00077123,0.00036675,0.00025199,0.00012695,0.00002888,-0.00002518,-0.00005218,-0.00001414,-0.00004413,0.00012628,0.00003124,-0.00002519,-0.00004367,-0.00002912,-0.0000451,0.00026026,0.00100015,0.00026179,0.00089039,0.00013261,0.00006978,0.00013251,0.00006921,D
0.00051156,0.00009202,-0.00007294,0.00023878,0.00055404,0.00015213,0.00051024,0.00009649,-0.00007297,0.00019293,0.00037518,0.00016549,0.00006069,-0.00000765,-0.00001303,-0.00013662,0.00002878,-0.00001471,0.00006077,-0.00000797,-0.00001302,-0.00012304,0.00000179,-0.00001841,0.00052487,0.00062219,0.00052439,0.00045318,0.00006254,0.00014039,0.00006266,0.00012442,D
0.0000646,-0.00002318,0.00003875,-0.00018475,0.00030859,0.00004153,0.00006089,-0.00001031,0.00003866,-0.00015033,0.00029488,0.00003884,-0.00014418,-0.00003716,0.00003603,-0.00013662,-0.00007918,-0.00003568,-0.00014495,-0.00003445,0.00003601,-0.00011073,-0.0000259,-0.00004085,0.00007882,0.00036206,0.00007286,0.00033326,0.00015319,0.00016189,0.00015328,0.00012084,D
-0.00038576,-0.00005928,0.00012066,-0.00031929,0.00063497,0.00004508,-0.00038939,-0.00004679,0.00012057,-0.00028546,0.00043441,0.00004218,-0.00014074,-0.00001128,0.0000256,-0.00004204,0.000102,0.00000111,-0.00014071,-0.0000114,0.0000256,-0.00004223,0.0000436,0.00000104,0.00040852,0.00071216,0.00041031,0.00052151,0.00014349,0.00011033,0.00014348,0.00006071,D
-0.00072048,-0.0000414,0.0001724,0.00018062,0.0001499,0.00001769,-0.00072183,-0.00003684,0.00017237,0.00014477,0.00009254,0.00002905,-0.00005399,0.00000288,0.00000834,0.00008063,-0.00007824,-0.00000442,-0.00005362,0.00000161,0.00000835,0.00006939,-0.00005514,-0.00000212,0.00074198,0.00023539,0.00074304,0.00017426,0.0000547,0.00011244,0.00005429,0.00008866,D
-0.00046739,0.00005327,0.00008685,0.00018293,0.00009092,0.000018,-0.00046762,0.00005414,0.00008685,0.00013778,0.0000641,0.0000299,0.00008164,0.00003054,-0.00002759,0.00000074,-0.00001903,0.0000001,0.000082,0.00002935,-0.00002759,-0.00000225,-0.00000917,0.00000027,0.00047836,0.00020507,0.00047869,0.00015488,0.00009143,0.00001904,0.00009136,0.00000945,D
-0.00036036,-0.00002637,0.00008299,0.00057524,-0.00012027,-0.00002319,-0.00035849,-0.00003291,0.00008304,0.00046182,-0.00006298,0.00000325,0.00001372,-0.00001021,-0.0000005,0.0000503,-0.00002708,-0.00000528,0.00001399,-0.00001116,-0.00000049,0.00004154,-0.00001629,-0.00000342,0.00037073,0.00058814,0.00036945,0.00046611,0.00001711,0.00005736,0.0000179,0.00004475,D
-0.00028151,-0.00008071,0.0000759,0.00044725,-0.00018393,-0.00003084,-0.00027899,-0.00008931,0.00007598,0.00034196,-0.00009987,-0.00000753,0.00002544,-0.00001753,-0.00000229,-0.00004129,-0.00002054,-0.00000247,0.00002564,-0.00001819,-0.00000228,-0.00003867,-0.0000119,-0.00000348,0.00030252,0.00048458,0.00030263,0.00035632,0.00003098,0.00004618,0.00003152,0.0000406,D
-0.00025281,-0.000112,0.000074,0.00033456,-0.00003257,0.00007015,-0.00024984,-0.00012226,0.00007409,0.00027662,-0.00001143,0.00008011,0.00000897,-0.00000978,-0.00000059,-0.00003522,0.0000473,0.00003156,0.00000911,-0.0000103,-0.00000059,-0.00002042,0.00002764,0.00002739,0.00028623,0.00034338,0.00028785,0.00028822,0.00001328,0.00006689,0.00001376,0.00004394,D
-0.00009653,-0.00003042,0.00003534,-0.00220389,0.00003341,-0.00001577,-0.00009674,-0.00002973,0.00003534,-0.0018488,0.00000028,-0.00010727,0.00005041,0.00002632,-0.00001247,-0.00081886,0.00002128,-0.00002772,0.00004939,0.00002985,-0.0000125,-0.00068562,0.00000378,-0.00006044,0.0001072,0.0022042,0.0001072,0.00185191,0.00005822,0.0008196,0.00005905,0.00068829,D
-0.00053586,-0.00006798,0.00011514,-0.0022536,0.00012582,-0.00006613,-0.00053623,-0.00006679,0.0001151,-0.00194111,0.00012758,-0.00014626,-0.00014172,-0.00001212,0.00002574,-0.00001603,0.00002981,-0.00001625,-0.00014177,-0.00001195,0.00002573,-0.00002978,0.00004106,-0.00001258,0.00055229,0.00225807,0.00055249,0.00195079,0.00014455,0.00003755,0.00014458,0.00005226,D
-0.00089468,-0.00001825,0.00016735,-0.00205205,-0.0000066,-0.0002445,-0.00089533,-0.00001606,0.0001673,-0.0018296,0.00003386,-0.00030045,-0.00011575,0.00001604,0.00001684,0.00006501,-0.00004272,-0.00005754,-0.00011584,0.00001636,0.00001684,0.00003597,-0.00003023,-0.00004974,0.00091038,0.00206658,0.00091097,0.00185441,0.00011806,0.00009676,0.0001182,0.00006842,D
-0.00093921,0.00003023,0.00016275,0.00034211,-0.00005083,0.00006189,-0.00093918,0.00003019,0.00016276,0.00023907,0.00003133,0.00008784,-0.00001436,0.00001564,-0.00000148,0.00077231,-0.00001427,0.00009883,-0.00001415,0.00001492,-0.00000146,0.00066731,-0.00000082,0.00012526,0.00095368,0.00035136,0.00095366,0.00025662,0.00002128,0.00077874,0.00002061,0.00067897,D
-0.00040698,0.00010686,0.00005631,-0.00004585,-0.00020103,-0.00017073,-0.00040841,0.00011174,0.00005628,-0.00015429,-0.00007982,-0.00014072,0.00016632,0.00002395,-0.00003326,-0.00012124,-0.00004694,-0.00007269,0.00016587,0.00002549,-0.00003328,-0.00012293,-0.00003473,-0.00007143,0.00042452,0.00026771,0.00042715,0.00022356,0.0001713,0.00014895,0.00017108,0.00014635,D
0.00016499,0.0000982,-0.00005556,0.00000276,-0.00018864,-0.00014356,0.00016257,0.00010666,-0.00005558,-0.00010441,-0.00004324,-0.00011195,0.00018451,-0.00000279,-0.00003609,0.00001568,0.000004,0.00000877,0.00018419,-0.00000164,-0.00003608,0.00001609,0.0000118,0.00000928,0.00019989,0.00023707,0.00020222,0.00015907,0.00018802,0.0000184,0.00018769,0.00002201,D
0.00096275,0.0001289,-0.0002093,-0.00059973,-0.00021291,-0.00018275,0.00095971,0.00013937,-0.00020942,-0.00060912,-0.00003904,-0.0001749,0.00025734,0.0000099,-0.00004959,-0.00019435,-0.00000783,-0.00001264,0.00025714,0.00001055,-0.00004962,-0.00016281,0.00000135,-0.0000203,0.00099363,0.00066212,0.00099213,0.00063494,0.00026226,0.00019492,0.0002621,0.00016408,D
0.00084856,0.00023156,-0.00019722,-0.0003288,-0.00001171,0.00010277,0.00084475,0.00024478,-0.00019732,-0.00024828,0.00003943,0.00008885,-0.00002429,0.00002184,0.00000257,0.00005764,0.00004281,0.00006075,-0.00002446,0.00002243,0.00000257,0.00007678,0.0000167,0.00005612,0.00090143,0.00034469,0.00090136,0.00026663,0.00003277,0.00009405,0.00003328,0.00009655,D
0.00012403,0.00023388,-0.00006574,-0.0004455,0.00008103,0.00010986,0.00011854,0.0002528,-0.00006592,-0.0003211,0.00009799,0.00008736,-0.00048302,0.00000155,0.00008766,-0.0000778,0.00006183,0.00000473,-0.00048414,0.00000534,0.0000876,-0.00004855,0.00003904,-0.000001,0.00027277,0.00046595,0.00028689,0.0003469,0.00049092,0.00009949,0.00049203,0.00006231,D
-0.00091716,0.00009262,0.00012924,-0.00044986,0.00007079,0.0000672,-0.00092087,0.00010554,0.00012915,-0.00034763,0.00007364,0.00004742,-0.00032537,-0.00004415,0.00006093,-0.00000136,-0.0000032,-0.00001333,-0.00032481,-0.00004602,0.00006096,-0.00000829,-0.00000761,-0.00001248,0.00093084,0.00046032,0.00093585,0.0003585,0.00033396,0.00001378,0.00033367,0.0000168,D
-0.00163618,-0.00009031,0.0002768,-0.00018941,0.00014597,0.00001439,-0.00164093,-0.00007379,0.00027663,-0.00014528,0.00017782,0.00001121,-0.00023194,-0.00005901,0.0000476,0.00008401,0.00002425,-0.00001704,-0.00023228,-0.00005785,0.00004758,0.00006528,0.00003361,-0.00001168,0.00166189,0.00023956,0.00166572,0.0002299,0.00024402,0.00008909,0.00024406,0.00007434,D
-0.00073034,0.00000124,0.00011888,0.00089575,-0.00039842,-0.0001677,-0.0007331,0.00001086,0.00011877,0.00067063,-0.00024214,-0.00010427,0.00029221,0.00002953,-0.00005094,0.00035005,-0.00017561,-0.00005874,0.00029285,0.00002731,-0.00005092,0.00026319,-0.00013547,-0.00003725,0.00073995,0.0009946,0.00074274,0.00072058,0.00029808,0.00039601,0.00029849,0.00029835,D
-0.00013671,0.00003594,0.00002268,0.00052874,-0.00018715,-0.00003506,-0.00013891,0.00004356,0.00002263,0.00042399,-0.00011386,-0.00000427,0.00007611,0.00000445,-0.00001233,-0.00004705,0.00002709,0.000017,0.00007618,0.00000419,-0.00001233,-0.00003162,0.00001645,0.00001282,0.00014316,0.00056198,0.00014733,0.00043903,0.00007723,0.00005689,0.00007728,0.00003788,D
0.00003469,0.00005727,-0.00000945,0.00006586,0.00017093,0.00004937,0.00003348,0.00006137,-0.00000945,0.00006511,0.00013618,0.0000513,0.00002197,0.00000273,-0.00000412,-0.00005934,0.00004591,0.00001082,0.0000221,0.00000228,-0.00000411,-0.00004601,0.00003206,0.00000712,0.00006762,0.00018972,0.00007055,0.00015943,0.00002252,0.00007581,0.0000226,0.00005653,D
-0.00003301,0.00000712,0.0000202,-0.01135805,-0.00019466,-0.00042497,-0.00003278,0.00000631,0.00002021,-0.00853707,-0.00014036,-0.00032515,-0.00002184,-0.00001618,0.00000956,-0.00368513,-0.00011793,-0.00015301,-0.00002137,-0.00001776,0.00000957,-0.00277489,-0.00008921,-0.00012144,0.00003935,0.01136767,0.00003902,0.00854441,0.00002881,0.00369019,0.00002939,0.00277898,D
-0.00014916,-0.000024,0.00004686,-0.0153222,-0.0003227,-0.00066809,-0.00014761,-0.00002937,0.00004688,-0.01157461,-0.00023002,-0.00052857,-0.00003747,-0.00001004,0.0000086,-0.00127876,-0.0000413,-0.00007842,-0.00003704,-0.00001151,0.0000086,-0.00097985,-0.00002892,-0.00006562,0.00015818,0.01534015,0.00015763,0.01158895,0.00003973,0.00128182,0.00003973,0.00098247,D
0.00056152,0.00008316,-0.00008785,-0.02260314,-0.00110307,-0.00123277,0.00056278,0.00007891,-0.00008784,-0.01713201,-0.00079985,-0.0009907,0.00022209,0.00003349,-0.00004209,-0.00227529,-0.00024387,-0.00017646,0.000222,0.00003384,-0.0000421,-0.00173669,-0.00017807,-0.00014442,0.0005744,0.02266359,0.00057503,0.01717926,0.00022851,0.00229512,0.00022847,0.00175176,D
0.00045912,0.00002006,-0.00007745,-0.00213967,-0.0008407,0.00015844,0.00045861,0.00002179,-0.00007745,-0.00171478,-0.0005891,0.00008926,-0.00003303,-0.00002035,0.00000336,0.00660112,0.00008463,0.00044878,-0.0000336,-0.00001842,0.00000335,0.0049733,0.00006799,0.00034837,0.00046604,0.00230436,0.00046561,0.00181534,0.00003894,0.0066169,0.00003847,0.00498595,D
0.0009816,0.00009839,-0.00018445,-0.00089665,-0.00079984,0.00006296,0.00097853,0.00010897,-0.00018453,-0.0007247,-0.00055002,0.00003896,0.00034832,0.00005221,-0.00007134,0.00082868,0.00002724,-0.00006365,0.00034662,0.00005812,-0.00007138,0.00066005,0.00002606,-0.00003353,0.00100361,0.0012032,0.00100172,0.00091062,0.00035936,0.00083157,0.00035863,0.00066141,D
0.00026223,-0.00011457,-0.00003756,-0.00031994,-0.00095681,0.00014908,0.00026165,-0.00011263,-0.00003761,-0.000217,-0.00067779,0.00013516,-0.0002248,-0.00006655,0.0000459,0.00018022,-0.00004905,0.00002691,-0.00022402,-0.00006925,0.00004591,0.00015866,-0.00003993,0.00003006,0.00028862,0.00101983,0.00028734,0.0007244,0.0002389,0.00018871,0.00023894,0.00016635,D
0.00030322,-0.00008051,-0.00005069,0.00147099,0.00027502,-0.00019839,0.00030418,-0.0000839,-0.00005065,0.00111482,0.0001711,-0.00014059,0.00001322,0.00001099,-0.00000424,0.00057772,0.00039736,-0.00011209,0.00001372,0.00000927,-0.00000421,0.00042962,0.00027384,-0.00008895,0.00031779,0.00150957,0.00031958,0.0011366,0.00001771,0.00071008,0.00001708,0.00051718,D
-0.00016812,-0.00005954,0.00005135,0.02412792,0.00102407,0.0012783,-0.00016762,-0.00006134,0.00005137,0.01844146,0.00065244,0.00107985,-0.00015205,0.00000676,0.00003292,0.00730869,0.00024163,0.00047635,-0.00015219,0.00000728,0.00003291,0.00558924,0.00015527,0.00039369,0.0001856,0.02418345,0.00018573,0.01848457,0.00015572,0.00732818,0.00015588,0.00560524,D
-0.00038266,-0.00006268,0.00010127,0.02361556,0.00133491,0.00120989,-0.00038172,-0.00006588,0.00010135,0.01795464,0.00085796,0.0009855,-0.00006921,-0.00000101,0.0000161,-0.00016528,0.00010027,-0.00002207,-0.00006907,-0.00000146,0.00001612,-0.00015704,0.0000663,-0.00003044,0.00040077,0.02368418,0.0004004,0.01800212,0.00007106,0.00019457,0.00007094,0.00017316,D
-0.00009033,0.00001098,0.00003173,0.01290534,0.00369245,0.00054541,-0.0000911,0.00001369,0.00003172,0.01794919,0.00113912,0.00072588,0.0000943,0.00002376,-0.00002243,-0.00345491,0.0007605,-0.00021435,0.00009375,0.00002567,-0.00002246,-0.00000176,0.00009069,-0.00008375,0.00009637,0.01343427,0.00009743,0.01799994,0.0000998,0.00354411,0.00009976,0.00012346,D
0.0010133,0.00007838,-0.00018821,-0.00990359,0.00218948,-0.00069962,0.00101343,0.00007792,-0.00018824,-0.00080585,0.00041333,-0.00035423,0.00034489,0.00002106,-0.00006873,-0.00712779,-0.00046968,-0.00038907,0.00034517,0.00002007,-0.00006874,-0.00586095,-0.00022681,-0.00033753,0.00103361,0.01016683,0.0010337,0.00097247,0.0003523,0.00715384,0.00035252,0.00587504,D
0.00104232,0.00011095,-0.00019906,-0.00926465,0.00209546,-0.00061578,0.0010406,0.00011682,-0.0001991,-0.00009801,-0.00017892,-0.00010965,0.00000936,0.00001051,-0.0000035,0.00020611,-0.00003033,0.00002705,0.00000876,0.00001255,-0.0000035,0.00022834,-0.00019105,0.0000789,0.00106694,0.00951861,0.0010659,0.00023161,0.0000145,0.00021008,0.0000157,0.000308,D
0.00088303,0.00010696,-0.00017153,0.01303718,-0.00130732,0.00070506,0.00088054,0.00011541,-0.0001716,0.0016882,-0.00053538,0.00053656,-0.00005138,-0.00000129,0.00000888,0.00719414,-0.00109767,0.00042608,-0.00005163,-0.00000046,0.00000887,0.0005762,-0.00011499,0.00020846,0.00090587,0.01312152,0.0009045,0.00185055,0.00005216,0.00728986,0.00005239,0.00062344,D
-0.00014111,-0.00005271,0.00000685,0.01172166,-0.00057627,0.00064693,-0.00014323,-0.00004543,0.00000683,0.00191201,-0.00064062,0.00049138,-0.00033037,-0.00005151,0.00005754,-0.00042436,0.00023582,-0.00001875,-0.00033025,-0.00005188,0.00005756,0.0000722,-0.00003395,-0.00001458,0.00015079,0.01175363,0.00015042,0.00207548,0.00033927,0.00048585,0.00033922,0.0000811,D
-0.00004259,-0.00006029,-0.00000357,0.00919458,-0.00092614,0.00062383,-0.00004292,-0.00005926,-0.00000358,0.00191181,0.00018796,0.0003337,0.00001589,-0.00000122,-0.00000168,-0.00040759,-0.00005643,-0.00000373,0.00001618,-0.00000223,-0.00000168,-0.00000003,0.00013364,-0.00002543,0.0000739,0.00926213,0.00007326,0.0019498,0.00001603,0.0004115,0.00001642,0.00013604,D
-0.00020881,-0.00007191,0.00002834,-0.00902539,0.00081398,-0.0005048,-0.00020842,-0.00007309,0.00002835,-0.00014936,0.00029576,-0.00015631,-0.00004374,-0.00000306,0.0000084,-0.00479473,0.00045793,-0.00029701,-0.00004355,-0.00000364,0.0000084,-0.00054241,0.00002837,-0.00012895,0.00022265,0.00907607,0.00022268,0.00036635,0.00004464,0.00482569,0.0000445,0.00055825,D
-0.00500942,-0.00096371,0.00057277,0.00862299,0.00566678,0.00130194,-0.00063136,0.0001299,-0.00004828,0.00776178,-0.00122644,0.00044992,-0.00451854,-0.00088952,0.00048922,0.00061139,0.00045307,0.00059032,0.00004335,0.00007839,-0.00001933,-0.00039585,-0.0000071,0.00018808,0.00513333,0.01040016,0.00064639,0.00787095,0.00463118,0.0009631,0.00009164,0.00043831,D
0.00490517,0.00120913,-0.0006486,0.00473704,0.00316629,0.00081919,-0.00057235,-0.00001515,0.00002336,0.0027057,0.00211034,0.00043943,0.00070818,0.0001552,-0.00008724,-0.00027757,-0.00017861,-0.00003448,0.00000421,-0.00001036,0.00000512,-0.00036115,0.00023834,-0.00000075,0.00509346,0.00575639,0.00057303,0.0034594,0.00073022,0.00033186,0.0000123,0.00043271,D
-0.00239286,-0.00021588,0.0001363,0.00302789,0.00121153,0.00033612,-0.0004494,0.00001708,0.00004682,0.00286819,0.00151946,0.00031792,-0.0023542,-0.00045968,0.00025319,-0.00055134,-0.00063057,-0.00015583,0.00003966,0.0000104,0.00000757,0.00005242,-0.00019061,-0.0000392,0.00240645,0.00327855,0.00045215,0.00326135,0.00241199,0.00085198,0.0000417,0.00020153,D
-0.00139426,-0.00024179,0.00005613,0.00118226,0.00057489,0.00022497,-0.00047948,-0.00004954,0.00010383,0.00117103,0.00065191,0.00021602,0.00031206,-0.0000081,-0.00002505,-0.00057676,-0.00019895,-0.00003473,-0.0000094,-0.00002082,0.00001782,-0.00053036,-0.00027111,-0.00003184,0.00141618,0.00133373,0.00049308,0.00135756,0.00031317,0.0006111,0.00002897,0.00059649,D
-0.00015644,-0.0000041,0.00002252,0.00158539,0.00063024,0.0000939,-0.00030293,0.00009733,0.00006506,0.00157864,0.00066004,0.00009109,0.00019965,0.00003834,-0.00000542,0.00006502,0.00000893,-0.00002114,0.00002847,0.00002369,-0.00000625,0.00006574,0.00000131,-0.00002015,0.00015811,0.00170865,0.00032477,0.0017135,0.00020337,0.00006895,0.00003756,0.00006877,D
-0.00003197,0.00002714,0.00001624,0.00148215,0.00073159,0.00006539,0.00036948,0.00014128,-0.0000538,0.00147526,0.00074975,0.00006318,0.00004015,0.00001008,-0.00000203,-0.0000333,0.00003269,-0.0000092,0.00021691,0.00001418,-0.00003834,-0.00003335,0.00002894,-0.000009,0.00004497,0.00165417,0.00039921,0.00165605,0.00004145,0.00004757,0.00022072,0.00004506,D
0.00003288,0.00000232,0.00002439,0.00115004,0.00070915,0.00007876,0.00133639,0.00030305,-0.00003738,0.00113784,0.00071846,0.00007608,0.00002092,-0.00000801,0.00000263,-0.00010713,-0.00000724,0.00000431,0.00031191,0.00005218,0.0000053,-0.00010885,-0.0000101,0.00000416,0.000041,0.0013534,0.00137083,0.00134783,0.00002255,0.00010746,0.00031629,0.00010939,D
0.00014598,0.00029081,0.00002747,0.00125729,0.00090158,0.00006047,0.00262813,0.00058219,-0.00014158,0.00124606,0.00090983,0.0000581,0.00007069,0.00018031,0.00000193,0.00006703,0.00012027,-0.00001143,0.00080734,0.00017447,-0.00006513,0.00006764,0.00011961,-0.00001123,0.00032655,0.00154832,0.00269556,0.00154397,0.00019368,0.00013816,0.00082854,0.00013787,D
-0.00198454,-0.00027907,0.00003833,0.0000729,0.00034662,0.00007113,0.00127632,0.00059183,0.00001889,0.00006318,0.00034621,0.00006935,-0.0004533,-0.00012125,0.00000231,-0.000252,-0.00011808,0.00000227,-0.00028762,0.00000205,0.00003414,-0.00025168,-0.00011992,0.00000239,0.00200443,0.00036128,0.00140698,0.0003587,0.00046924,0.0002783,0.00028965,0.0002788,D
-0.00160139,0.00008194,0.00005941,-0.00026848,0.00028159,0.00004379,0.00062737,0.00050451,-0.00013615,-0.0002752,0.00028334,0.00004266,0.00025543,0.00024067,0.00001405,-0.00022759,-0.00004336,-0.00001823,-0.00043263,-0.00005821,-0.00010336,-0.00022559,-0.00004191,-0.00001779,0.00160459,0.00039152,0.00081649,0.00039729,0.00035123,0.00023239,0.0004486,0.00023014,D
-0.00115178,0.00001791,0.00004795,-0.00020184,0.00012097,0.00002577,-0.00030668,0.00040814,-0.00024189,-0.00020756,0.00012034,0.00002474,0.00009566,-0.00001362,-0.00000244,0.00001418,-0.00003417,-0.00000383,-0.00019873,-0.00002051,-0.0000225,0.00001439,-0.00003468,-0.00000381,0.00115292,0.00023672,0.00056493,0.00024119,0.00009666,0.0000372,0.00020105,0.00003774,D
